# Orange peel (illuminated by sparkfun sensor LEDs)
410 197 191.991882
435 133 129.695999
460 341 311.517517
485 82 77.913383
510 275 218.736069
535 643 449.984222
560 419 174.034546
585 858 340.717682
610 2638 3106.958252
645 756 253.261261
680 684 711.333313
705 381 122.752068
730 348 321.404297
760 223 198.133606
810 396 367.128174
860 634 747.310120
900 428 236.185684
940 115 101.435287

